"","GSPC.Open","GSPC.High","GSPC.Low","GSPC.Close","GSPC.Volume","GSPC.Adjusted","date"
"2021-03-23",3937.600098,3949.129883,3901.570068,3910.52002,4645340000,3910.52002,2021-03-23
"2021-03-24",3919.929932,3942.080078,3889.070068,3889.139893,4766990000,3889.139893,2021-03-24
"2021-03-25",3879.340088,3919.540039,3853.5,3909.52002,4940800000,3909.52002,2021-03-25
"2021-03-26",3917.120117,3978.189941,3917.120117,3974.540039,5467850000,3974.540039,2021-03-26
"2021-03-29",3969.310059,3981.830078,3943.25,3971.090088,4619840000,3971.090088,2021-03-29
"2021-03-30",3963.340088,3968.01001,3944.350098,3958.550049,4103570000,3958.550049,2021-03-30
"2021-03-31",3967.25,3994.409912,3966.97998,3972.889893,4564980000,3972.889893,2021-03-31
"2021-04-01",3992.780029,4020.629883,3992.780029,4019.870117,4151240000,4019.870117,2021-04-01
"2021-04-05",4034.439941,4083.419922,4034.439941,4077.909912,3999760000,4077.909912,2021-04-05
"2021-04-06",4075.570068,4086.22998,4068.139893,4073.939941,4027880000,4073.939941,2021-04-06
"2021-04-07",4074.290039,4083.129883,4068.310059,4079.949951,4112640000,4079.949951,2021-04-07
"2021-04-08",4089.949951,4098.189941,4082.540039,4097.169922,3901910000,4097.169922,2021-04-08
"2021-04-09",4096.109863,4129.47998,4095.51001,4128.799805,3634910000,4128.799805,2021-04-09
"2021-04-12",4124.709961,4131.759766,4114.819824,4127.990234,3578500000,4127.990234,2021-04-12
"2021-04-13",4130.100098,4148,4124.430176,4141.589844,3728440000,4141.589844,2021-04-13
"2021-04-14",4141.580078,4151.689941,4120.870117,4124.660156,3976540000,4124.660156,2021-04-14
"2021-04-15",4139.759766,4173.490234,4139.759766,4170.419922,4027680000,4170.419922,2021-04-15
"2021-04-16",4174.140137,4191.310059,4170.75,4185.470215,4157430000,4185.470215,2021-04-16
"2021-04-19",4179.799805,4180.810059,4150.470215,4163.259766,3788020000,4163.259766,2021-04-19
"2021-04-20",4159.180176,4159.180176,4118.379883,4134.939941,4338230000,4134.939941,2021-04-20
"2021-04-21",4128.419922,4175.02002,4126.350098,4173.419922,3865820000,4173.419922,2021-04-21
"2021-04-22",4170.459961,4179.569824,4123.689941,4134.97998,4235040000,4134.97998,2021-04-22
"2021-04-23",4138.779785,4194.169922,4138.779785,4180.169922,3568080000,4180.169922,2021-04-23
"2021-04-26",4185.029785,4194.189941,4182.359863,4187.620117,3738920000,4187.620117,2021-04-26
"2021-04-27",4188.25,4193.350098,4176.220215,4186.720215,3703240000,4186.720215,2021-04-27
"2021-04-28",4185.140137,4201.529785,4181.779785,4183.180176,3772390000,4183.180176,2021-04-28
"2021-04-29",4206.140137,4218.779785,4176.810059,4211.470215,4288940000,4211.470215,2021-04-29
"2021-04-30",4198.100098,4198.100098,4174.850098,4181.169922,4273680000,4181.169922,2021-04-30
"2021-05-03",4191.97998,4209.390137,4188.029785,4192.660156,4061170000,4192.660156,2021-05-03
"2021-05-04",4179.040039,4179.040039,4128.589844,4164.660156,4441080000,4164.660156,2021-05-04
"2021-05-05",4177.060059,4187.720215,4160.939941,4167.589844,4029050000,4167.589844,2021-05-05
"2021-05-06",4169.140137,4202.700195,4147.330078,4201.620117,4504860000,4201.620117,2021-05-06
"2021-05-07",4210.339844,4238.040039,4201.640137,4232.600098,4013060000,4232.600098,2021-05-07
"2021-05-10",4228.290039,4236.390137,4188.129883,4188.430176,3678970000,4188.430176,2021-05-10
"2021-05-11",4150.339844,4162.040039,4111.529785,4152.100098,3593110000,4152.100098,2021-05-11
"2021-05-12",4130.549805,4134.72998,4056.879883,4063.040039,3735080000,4063.040039,2021-05-12
"2021-05-13",4074.98999,4131.580078,4074.98999,4112.5,3687780000,4112.5,2021-05-13
"2021-05-14",4129.580078,4183.129883,4129.580078,4173.850098,3251920000,4173.850098,2021-05-14
"2021-05-17",4169.919922,4171.919922,4142.689941,4163.290039,3307130000,4163.290039,2021-05-17
"2021-05-18",4165.939941,4169.149902,4125.990234,4127.830078,3559790000,4127.830078,2021-05-18
"2021-05-19",4098.450195,4116.930176,4061.409912,4115.680176,3485550000,4115.680176,2021-05-19
"2021-05-20",4121.970215,4172.799805,4121.970215,4159.120117,3019060000,4159.120117,2021-05-20
"2021-05-21",4168.609863,4188.720215,4151.720215,4155.859863,3344620000,4155.859863,2021-05-21
"2021-05-24",4170.160156,4209.52002,4170.160156,4197.049805,2947400000,4197.049805,2021-05-24
"2021-05-25",4205.939941,4213.419922,4182.52002,4188.129883,3420870000,4188.129883,2021-05-25
"2021-05-26",4191.589844,4202.609863,4184.109863,4195.990234,3674490000,4195.990234,2021-05-26
"2021-05-27",4201.939941,4213.379883,4197.779785,4200.879883,5201110000,4200.879883,2021-05-27
"2021-05-28",4210.77002,4218.359863,4203.569824,4204.109863,4199270000,4204.109863,2021-05-28
"2021-06-01",4216.52002,4234.120117,4197.589844,4202.040039,4122960000,4202.040039,2021-06-01
"2021-06-02",4206.819824,4217.370117,4198.27002,4208.120117,4860930000,4208.120117,2021-06-02
"2021-06-03",4191.430176,4204.390137,4167.930176,4192.850098,4579450000,4192.850098,2021-06-03
"2021-06-04",4206.049805,4233.450195,4206.049805,4229.890137,3487070000,4229.890137,2021-06-04
"2021-06-07",4229.339844,4232.339844,4215.660156,4226.52002,3835570000,4226.52002,2021-06-07
"2021-06-08",4233.810059,4236.740234,4208.410156,4227.259766,3943870000,4227.259766,2021-06-08
"2021-06-09",4232.990234,4237.089844,4218.740234,4219.549805,3902870000,4219.549805,2021-06-09
"2021-06-10",4228.560059,4249.740234,4220.339844,4239.180176,3502480000,4239.180176,2021-06-10
